Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,,Grassland: Natural Perennial,,,Net Growth Non Forest: Atmosphere -> Coarse Roots [Type],,0,,,,,
,,,,,Grassland: Natural Perennial,,,Net Growth Non Forest: Atmosphere -> Fine Roots [Type],,0.535,,,,,
,,,,,Grassland: Natural Perennial,,,Net Growth Non Forest: Atmosphere -> Foliage [Type],,0.465,,,,,
,,,,,Grassland: Natural Perennial,,,Net Growth Non Forest: Atmosphere -> Merchantable [Type],,0,,,,,
,,,,,Grassland: Natural Perennial,,,Net Growth Non Forest: Atmosphere -> Other Wood [Type],,0,,,,,
,,,,,Grassland: Natural Perennial,,,Transfer: AG Slow -> BG Slow [Type],,0.006,,,,,
,,,,,Grassland: Natural Perennial,,,Transfer: Snag Branch -> AG Fast [Type],,0.1,,,,,
,,,,,Grassland: Natural Perennial,,,Transfer: Snag Stem -> AG Medium [Type],,0.032,,,,,
,,,,,Grassland: Irrigated Perennial,,,Biomass Turnover: Coarse Roots -> AG Fast [Type],,0.01,,,,,
,,,,,Grassland: Irrigated Perennial,,,Biomass Turnover: Coarse Roots -> BG Fast [Type],,0.01,,,,,
,,,,,Grassland: Irrigated Perennial,,,Biomass Turnover: Fine Roots -> AG Very Fast [Type],,0.25,,,,,
,,,,,Grassland: Irrigated Perennial,,,Biomass Turnover: Fine Roots -> BG Very Fast [Type],,0.25,,,,,
,,,,,Grassland: Irrigated Perennial,,,Biomass Turnover: Foliage -> AG Very Fast [Type],,0.5,,,,,
,,,,,Grassland: Irrigated Perennial,,,Biomass Turnover: Merchantable -> Snag Stems [Type],,0.005,,,,,
,,,,,Grassland: Irrigated Perennial,,,Biomass Turnover: Other Wood -> AG Fast [Type],,0.03,,,,,
,,,,,Grassland: Irrigated Perennial,,,Biomass Turnover: Other Wood -> Snag Branches [Type],,0.01,,,,,
,,,,,Grassland: Irrigated Perennial,,,Decay: AG Fast -> AG Slow [Type],,0.024,,,,,
,,,,,Grassland: Irrigated Perennial,,,Decay: AG Medium -> AG Slow [Type],,0.0062,,,,,
,,,,,Grassland: Irrigated Perennial,,,Decay: AG Very Fast -> AG Slow [Type],,0.064,,,,,
,,,,,Grassland: Irrigated Perennial,,,Decay: BG Fast -> BG Slow [Type],,0.024,,,,,
,,,,,Grassland: Irrigated Perennial,,,Decay: BG Very Fast -> BG Slow [Type],,0.0835,,,,,
,,,,,Grassland: Irrigated Perennial,,,Decay: Snag Branch -> AG Slow [Type],,0.012,,,,,
,,,,,Grassland: Irrigated Perennial,,,Decay: Snag Stem -> AG Slow [Type],,0.0031,,,,,
,,,,,Grassland: Irrigated Perennial,,,Emission: AG Fast -> Atmosphere [Type],,0.117,,,,,
,,,,,Grassland: Irrigated Perennial,,,Emission: AG Medium -> Atmosphere [Type],,0.0305,,,,,
,,,,,Grassland: Irrigated Perennial,,,Emission: AG Slow -> Atmosphere [Type],,0.0146,,,,,
,,,,,Grassland: Irrigated Perennial,,,Emission: AG Very Fast -> Atmosphere [Type],,0.2822,,,,,
,,,,,Grassland: Irrigated Perennial,,,Emission: BG Fast -> Atmosphere [Type],,0.117,,,,,
,,,,,Grassland: Irrigated Perennial,,,Emission: BG Slow -> Atmosphere [Type],,0.0033,,,,,
,,,,,Grassland: Irrigated Perennial,,,Emission: BG Very Fast -> Atmosphere [Type],,0.4077,,,,,
,,,,,Grassland: Irrigated Perennial,,,Emission: Snag Branch -> Atmosphere [Type],,0.0585,,,,,
,,,,,Grassland: Irrigated Perennial,,,Emission: Snag Stem -> Atmosphere [Type],,0.0152,,,,,
,,,,,Grassland: Irrigated Perennial,,,Net Growth Non Forest: Atmosphere -> Coarse Roots [Type],,0,,,,,
,,,,,Grassland: Irrigated Perennial,,,Net Growth Non Forest: Atmosphere -> Fine Roots [Type],,0.535,,,,,
,,,,,Grassland: Irrigated Perennial,,,Net Growth Non Forest: Atmosphere -> Foliage [Type],,0.465,,,,,
,,,,,Grassland: Irrigated Perennial,,,Net Growth Non Forest: Atmosphere -> Merchantable [Type],,0,,,,,
,,,,,Grassland: Irrigated Perennial,,,Net Growth Non Forest: Atmosphere -> Other Wood [Type],,0,,,,,
,,,,,Grassland: Irrigated Perennial,,,Transfer: AG Slow -> BG Slow [Type],,0.006,,,,,
,,,,,Grassland: Irrigated Perennial,,,Transfer: Snag Branch -> AG Fast [Type],,0.1,,,,,
,,,,,Grassland: Irrigated Perennial,,,Transfer: Snag Stem -> AG Medium [Type],,0.032,,,,,
