Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,,Wetland: Palustrine Emergent,,,LULC: Emission DOM CO [Type],,0,,,,,
,,,,,Wetland: Palustrine Emergent,,,LULC: Emission DOM CO2 [Type],,0,,,,,
,,,,,Wetland: Palustrine Emergent,,,LULC: Emission Live CH4 [Type],,0,,,,,
,,,,,Wetland: Palustrine Emergent,,,LULC: Emission Live CO [Type],,0,,,,,
,,,,,Wetland: Palustrine Emergent,,,LULC: Emission Live CO2 [Type],,0,,,,,
,,,,,Wetland: Palustrine Emergent,,,LULC: Harvest DOM [Type],,0,,,,,
,,,,,Wetland: Palustrine Emergent,,,LULC: Harvest Live [Type],,0,,,,,
,,,,,Wetland: Palustrine Emergent,,,LULC: Mortality Live [Type],,0,,,,,
,,,,,Wetland: Palustrine Emergent,,,LULC: Transfer DOM [Type],,0,,,,,
,,,,,Wetland: Palustrine Emergent,,,Net Growth Wetland Emergent: Atmosphere -> Fine Roots [Type],,0.8375,,,,,
,,,,,Wetland: Palustrine Emergent,,,Net Growth Wetland Emergent: Atmosphere -> Foliage [Type],,0.1625,,,,,
,,,,,Wetland: Palustrine Emergent,,,Stabilization: BG Slow -> Deep Soil [Type],,0.2523,,,,,
,,,,,Wetland: Palustrine Emergent,,,Transfer: AG Slow -> BG Slow [Type],,0,,,,,
,,,,,Wetland: Palustrine Emergent,,,Transfer: Snag Branch -> AG Fast [Type],,0,,,,,
,,,,,Wetland: Palustrine Emergent,,,Transfer: Snag Stem -> AG Medium [Type],,0,,,,,
,,,,,Wetland: Palustrine Forested,,,Biomass Turnover: Coarse Roots -> AG Fast [Type],,0.01,,,,,
,,,,,Wetland: Palustrine Forested,,,Biomass Turnover: Coarse Roots -> BG Fast [Type],,0.01,,,,,
,,,,,Wetland: Palustrine Forested,,,Biomass Turnover: Fine Roots -> AG Very Fast [Type],,0.3205,,,,,
,,,,,Wetland: Palustrine Forested,,,Biomass Turnover: Fine Roots -> BG Very Fast [Type],,0.3205,,,,,
,,,,,Wetland: Palustrine Forested,,,Biomass Turnover: Foliage -> AG Very Fast [Type],,0.15,,,,,
,,,,,Wetland: Palustrine Forested,,,Biomass Turnover: Merchantable -> Snag Stems [Type],,0.0067,,,,,
,,,,,Wetland: Palustrine Forested,,,Biomass Turnover: Other Wood -> AG Fast [Type],,0.03,,,,,
,,,,,Wetland: Palustrine Forested,,,Biomass Turnover: Other Wood -> Snag Branches [Type],,0.01,,,,,
,,,,,Wetland: Palustrine Forested,,,Decay: AG Fast -> AG Slow [Type],,0.0435,,,,,
,,,,,Wetland: Palustrine Forested,,,Decay: AG Medium -> AG Slow [Type],,0.0113,,,,,
,,,,,Wetland: Palustrine Forested,,,Decay: AG Very Fast -> AG Slow [Type],,0.1479,,,,,
,,,,,Wetland: Palustrine Forested,,,Decay: BG Fast -> BG Slow [Type],,0.0435,,,,,
,,,,,Wetland: Palustrine Forested,,,Decay: BG Very Fast -> BG Slow [Type],,0.1514,,,,,
,,,,,Wetland: Palustrine Forested,,,Decay: Snag Branch -> AG Slow [Type],,0.0217,,,,,
,,,,,Wetland: Palustrine Forested,,,Decay: Snag Stem -> AG Slow [Type],,0.0057,,,,,
,,,,,Wetland: Palustrine Forested,,,Emission: AG Fast -> Atmosphere [Type],,0.2122,,,,,
,,,,,Wetland: Palustrine Forested,,,Emission: AG Medium -> Atmosphere [Type],,0.0553,,,,,
,,,,,Wetland: Palustrine Forested,,,Emission: AG Slow -> Atmosphere [Type],,0.0338,,,,,
,,,,,Wetland: Palustrine Forested,,,Emission: AG Very Fast -> Atmosphere [Type],,0.6516,,,,,
,,,,,Wetland: Palustrine Forested,,,Emission: BG Fast -> Atmosphere [Type],,0.2122,,,,,
,,,,,Wetland: Palustrine Forested,,,Emission: BG Slow -> Atmosphere [Type],,0.0033,,,,,
,,,,,Wetland: Palustrine Forested,,,Emission: BG Very Fast -> Atmosphere [Type],,0.7393,,,,,
,,,,,Wetland: Palustrine Forested,,,Emission: Snag Branch -> Atmosphere [Type],,0.1061,,,,,
,,,,,Wetland: Palustrine Forested,,,Emission: Snag Stem -> Atmosphere [Type],,0.0276,,,,,
,,,,,Wetland: Palustrine Forested,,,Transfer: AG Slow -> BG Slow [Type],,0.006,,,,,
,,,,,Wetland: Palustrine Forested,,,Transfer: Snag Branch -> AG Fast [Type],,0.1,,,,,
,,,,,Wetland: Palustrine Forested,,,Transfer: Snag Stem -> AG Medium [Type],,0.032,,,,,
,,,,,Wetland: Palustrine Forested,0,0,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1047,,,,,
,,,,,Wetland: Palustrine Forested,0,0,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.0769,,,,,
,,,,,Wetland: Palustrine Forested,0,0,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1947,,,,,
,,,,,Wetland: Palustrine Forested,0,0,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Wetland: Palustrine Forested,0,0,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.5476,,,,,
,,,,,Wetland: Palustrine Forested,1,1,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1014,,,,,
,,,,,Wetland: Palustrine Forested,1,1,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.0933,,,,,
,,,,,Wetland: Palustrine Forested,1,1,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1514,,,,,
,,,,,Wetland: Palustrine Forested,1,1,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.114,,,,,
,,,,,Wetland: Palustrine Forested,1,1,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.5399,,,,,
,,,,,Wetland: Palustrine Forested,2,2,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.099,,,,,
,,,,,Wetland: Palustrine Forested,2,2,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1123,,,,,
,,,,,Wetland: Palustrine Forested,2,2,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1356,,,,,
,,,,,Wetland: Palustrine Forested,2,2,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1391,,,,,
,,,,,Wetland: Palustrine Forested,2,2,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.514,,,,,
,,,,,Wetland: Palustrine Forested,3,3,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0968,,,,,
,,,,,Wetland: Palustrine Forested,3,3,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1297,,,,,
,,,,,Wetland: Palustrine Forested,3,3,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1275,,,,,
,,,,,Wetland: Palustrine Forested,3,3,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1573,,,,,
,,,,,Wetland: Palustrine Forested,3,3,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.4887,,,,,
,,,,,Wetland: Palustrine Forested,4,4,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0955,,,,,
,,,,,Wetland: Palustrine Forested,4,4,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1454,,,,,
,,,,,Wetland: Palustrine Forested,4,4,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1224,,,,,
,,,,,Wetland: Palustrine Forested,4,4,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1714,,,,,
,,,,,Wetland: Palustrine Forested,4,4,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.4653,,,,,
,,,,,Wetland: Palustrine Forested,5,5,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0943,,,,,
,,,,,Wetland: Palustrine Forested,5,5,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1595,,,,,
,,,,,Wetland: Palustrine Forested,5,5,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1191,,,,,
,,,,,Wetland: Palustrine Forested,5,5,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1832,,,,,
,,,,,Wetland: Palustrine Forested,5,5,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.4439,,,,,
,,,,,Wetland: Palustrine Forested,6,6,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0937,,,,,
,,,,,Wetland: Palustrine Forested,6,6,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1721,,,,,
,,,,,Wetland: Palustrine Forested,6,6,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1166,,,,,
,,,,,Wetland: Palustrine Forested,6,6,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.193,,,,,
,,,,,Wetland: Palustrine Forested,6,6,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.4245,,,,,
,,,,,Wetland: Palustrine Forested,7,7,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0933,,,,,
,,,,,Wetland: Palustrine Forested,7,7,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1834,,,,,
,,,,,Wetland: Palustrine Forested,7,7,Net Growth Forest: Atmosphere -> Foliage [Type],,0.115,,,,,
,,,,,Wetland: Palustrine Forested,7,7,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2018,,,,,
,,,,,Wetland: Palustrine Forested,7,7,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.4066,,,,,
,,,,,Wetland: Palustrine Forested,8,8,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0931,,,,,
,,,,,Wetland: Palustrine Forested,8,8,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1934,,,,,
,,,,,Wetland: Palustrine Forested,8,8,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1138,,,,,
,,,,,Wetland: Palustrine Forested,8,8,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2094,,,,,
,,,,,Wetland: Palustrine Forested,8,8,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3902,,,,,
,,,,,Wetland: Palustrine Forested,9,9,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0932,,,,,
,,,,,Wetland: Palustrine Forested,9,9,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2024,,,,,
,,,,,Wetland: Palustrine Forested,9,9,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1131,,,,,
,,,,,Wetland: Palustrine Forested,9,9,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2164,,,,,
,,,,,Wetland: Palustrine Forested,9,9,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3749,,,,,
,,,,,Wetland: Palustrine Forested,10,10,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0933,,,,,
,,,,,Wetland: Palustrine Forested,10,10,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2105,,,,,
,,,,,Wetland: Palustrine Forested,10,10,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1126,,,,,
,,,,,Wetland: Palustrine Forested,10,10,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2229,,,,,
,,,,,Wetland: Palustrine Forested,10,10,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3608,,,,,
,,,,,Wetland: Palustrine Forested,11,11,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0936,,,,,
,,,,,Wetland: Palustrine Forested,11,11,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2177,,,,,
,,,,,Wetland: Palustrine Forested,11,11,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1124,,,,,
,,,,,Wetland: Palustrine Forested,11,11,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2287,,,,,
,,,,,Wetland: Palustrine Forested,11,11,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3475,,,,,
,,,,,Wetland: Palustrine Forested,12,12,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0939,,,,,
,,,,,Wetland: Palustrine Forested,12,12,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2242,,,,,
,,,,,Wetland: Palustrine Forested,12,12,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1125,,,,,
,,,,,Wetland: Palustrine Forested,12,12,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2343,,,,,
,,,,,Wetland: Palustrine Forested,12,12,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3352,,,,,
,,,,,Wetland: Palustrine Forested,13,13,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0942,,,,,
,,,,,Wetland: Palustrine Forested,13,13,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.23,,,,,
,,,,,Wetland: Palustrine Forested,13,13,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1128,,,,,
,,,,,Wetland: Palustrine Forested,13,13,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2394,,,,,
,,,,,Wetland: Palustrine Forested,13,13,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3235,,,,,
,,,,,Wetland: Palustrine Forested,14,14,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0946,,,,,
,,,,,Wetland: Palustrine Forested,14,14,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2353,,,,,
,,,,,Wetland: Palustrine Forested,14,14,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1132,,,,,
,,,,,Wetland: Palustrine Forested,14,14,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2443,,,,,
,,,,,Wetland: Palustrine Forested,14,14,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3125,,,,,
,,,,,Wetland: Palustrine Forested,15,15,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.095,,,,,
,,,,,Wetland: Palustrine Forested,15,15,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2401,,,,,
,,,,,Wetland: Palustrine Forested,15,15,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1138,,,,,
,,,,,Wetland: Palustrine Forested,15,15,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2489,,,,,
,,,,,Wetland: Palustrine Forested,15,15,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3022,,,,,
,,,,,Wetland: Palustrine Forested,16,16,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0954,,,,,
,,,,,Wetland: Palustrine Forested,16,16,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2445,,,,,
,,,,,Wetland: Palustrine Forested,16,16,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1146,,,,,
,,,,,Wetland: Palustrine Forested,16,16,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2532,,,,,
,,,,,Wetland: Palustrine Forested,16,16,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2924,,,,,
,,,,,Wetland: Palustrine Forested,17,17,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0958,,,,,
,,,,,Wetland: Palustrine Forested,17,17,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2485,,,,,
,,,,,Wetland: Palustrine Forested,17,17,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1154,,,,,
,,,,,Wetland: Palustrine Forested,17,17,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2573,,,,,
,,,,,Wetland: Palustrine Forested,17,17,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.283,,,,,
,,,,,Wetland: Palustrine Forested,18,18,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0962,,,,,
,,,,,Wetland: Palustrine Forested,18,18,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2522,,,,,
,,,,,Wetland: Palustrine Forested,18,18,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1165,,,,,
,,,,,Wetland: Palustrine Forested,18,18,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.261,,,,,
,,,,,Wetland: Palustrine Forested,18,18,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2742,,,,,
,,,,,Wetland: Palustrine Forested,19,19,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0965,,,,,
,,,,,Wetland: Palustrine Forested,19,19,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2556,,,,,
,,,,,Wetland: Palustrine Forested,19,19,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1176,,,,,
,,,,,Wetland: Palustrine Forested,19,19,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2646,,,,,
,,,,,Wetland: Palustrine Forested,19,19,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2657,,,,,
,,,,,Wetland: Palustrine Forested,20,20,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0968,,,,,
,,,,,Wetland: Palustrine Forested,20,20,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2588,,,,,
,,,,,Wetland: Palustrine Forested,20,20,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1188,,,,,
,,,,,Wetland: Palustrine Forested,20,20,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2678,,,,,
,,,,,Wetland: Palustrine Forested,20,20,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2577,,,,,
,,,,,Wetland: Palustrine Forested,21,21,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.097,,,,,
,,,,,Wetland: Palustrine Forested,21,21,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2619,,,,,
,,,,,Wetland: Palustrine Forested,21,21,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1202,,,,,
,,,,,Wetland: Palustrine Forested,21,21,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2708,,,,,
,,,,,Wetland: Palustrine Forested,21,21,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2501,,,,,
,,,,,Wetland: Palustrine Forested,22,22,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0973,,,,,
,,,,,Wetland: Palustrine Forested,22,22,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2648,,,,,
,,,,,Wetland: Palustrine Forested,22,22,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1216,,,,,
,,,,,Wetland: Palustrine Forested,22,22,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2734,,,,,
,,,,,Wetland: Palustrine Forested,22,22,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2429,,,,,
,,,,,Wetland: Palustrine Forested,23,23,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Wetland: Palustrine Forested,23,23,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.27,,,,,
,,,,,Wetland: Palustrine Forested,23,23,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1134,,,,,
,,,,,Wetland: Palustrine Forested,23,23,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.4072,,,,,
,,,,,Wetland: Palustrine Forested,23,23,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1126,,,,,
,,,,,Wetland: Palustrine Forested,24,24,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.093,,,,,
,,,,,Wetland: Palustrine Forested,24,24,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2929,,,,,
,,,,,Wetland: Palustrine Forested,24,24,Net Growth Forest: Atmosphere -> Foliage [Type],,0.128,,,,,
,,,,,Wetland: Palustrine Forested,24,24,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2806,,,,,
,,,,,Wetland: Palustrine Forested,24,24,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2054,,,,,
,,,,,Wetland: Palustrine Forested,25,25,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0935,,,,,
,,,,,Wetland: Palustrine Forested,25,25,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2943,,,,,
,,,,,Wetland: Palustrine Forested,25,25,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1294,,,,,
,,,,,Wetland: Palustrine Forested,25,25,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2796,,,,,
,,,,,Wetland: Palustrine Forested,25,25,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2032,,,,,
,,,,,Wetland: Palustrine Forested,26,26,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0938,,,,,
,,,,,Wetland: Palustrine Forested,26,26,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2956,,,,,
,,,,,Wetland: Palustrine Forested,26,26,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1308,,,,,
,,,,,Wetland: Palustrine Forested,26,26,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2784,,,,,
,,,,,Wetland: Palustrine Forested,26,26,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2014,,,,,
,,,,,Wetland: Palustrine Forested,27,27,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0942,,,,,
,,,,,Wetland: Palustrine Forested,27,27,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2965,,,,,
,,,,,Wetland: Palustrine Forested,27,27,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1323,,,,,
,,,,,Wetland: Palustrine Forested,27,27,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2774,,,,,
,,,,,Wetland: Palustrine Forested,27,27,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1996,,,,,
,,,,,Wetland: Palustrine Forested,28,28,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0946,,,,,
,,,,,Wetland: Palustrine Forested,28,28,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2975,,,,,
,,,,,Wetland: Palustrine Forested,28,28,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1338,,,,,
,,,,,Wetland: Palustrine Forested,28,28,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.276,,,,,
,,,,,Wetland: Palustrine Forested,28,28,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1981,,,,,
,,,,,Wetland: Palustrine Forested,29,29,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0948,,,,,
,,,,,Wetland: Palustrine Forested,29,29,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2988,,,,,
,,,,,Wetland: Palustrine Forested,29,29,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1354,,,,,
,,,,,Wetland: Palustrine Forested,29,29,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2742,,,,,
,,,,,Wetland: Palustrine Forested,29,29,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1967,,,,,
,,,,,Wetland: Palustrine Forested,30,30,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0952,,,,,
,,,,,Wetland: Palustrine Forested,30,30,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2995,,,,,
,,,,,Wetland: Palustrine Forested,30,30,Net Growth Forest: Atmosphere -> Foliage [Type],,0.137,,,,,
,,,,,Wetland: Palustrine Forested,30,30,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2728,,,,,
,,,,,Wetland: Palustrine Forested,30,30,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1955,,,,,
,,,,,Wetland: Palustrine Forested,31,31,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0953,,,,,
,,,,,Wetland: Palustrine Forested,31,31,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3006,,,,,
,,,,,Wetland: Palustrine Forested,31,31,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1387,,,,,
,,,,,Wetland: Palustrine Forested,31,31,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.271,,,,,
,,,,,Wetland: Palustrine Forested,31,31,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1944,,,,,
,,,,,Wetland: Palustrine Forested,32,32,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0956,,,,,
,,,,,Wetland: Palustrine Forested,32,32,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3014,,,,,
,,,,,Wetland: Palustrine Forested,32,32,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1404,,,,,
,,,,,Wetland: Palustrine Forested,32,32,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2692,,,,,
,,,,,Wetland: Palustrine Forested,32,32,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1934,,,,,
,,,,,Wetland: Palustrine Forested,33,33,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0958,,,,,
,,,,,Wetland: Palustrine Forested,33,33,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3023,,,,,
,,,,,Wetland: Palustrine Forested,33,33,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1421,,,,,
,,,,,Wetland: Palustrine Forested,33,33,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2673,,,,,
,,,,,Wetland: Palustrine Forested,33,33,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1926,,,,,
,,,,,Wetland: Palustrine Forested,34,34,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0959,,,,,
,,,,,Wetland: Palustrine Forested,34,34,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3032,,,,,
,,,,,Wetland: Palustrine Forested,34,34,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1439,,,,,
,,,,,Wetland: Palustrine Forested,34,34,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2651,,,,,
,,,,,Wetland: Palustrine Forested,34,34,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1919,,,,,
,,,,,Wetland: Palustrine Forested,35,35,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.096,,,,,
,,,,,Wetland: Palustrine Forested,35,35,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.304,,,,,
,,,,,Wetland: Palustrine Forested,35,35,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1457,,,,,
,,,,,Wetland: Palustrine Forested,35,35,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2632,,,,,
,,,,,Wetland: Palustrine Forested,35,35,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1912,,,,,
,,,,,Wetland: Palustrine Forested,36,36,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0962,,,,,
,,,,,Wetland: Palustrine Forested,36,36,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3045,,,,,
,,,,,Wetland: Palustrine Forested,36,36,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1474,,,,,
,,,,,Wetland: Palustrine Forested,36,36,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2613,,,,,
,,,,,Wetland: Palustrine Forested,36,36,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1905,,,,,
,,,,,Wetland: Palustrine Forested,37,37,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0963,,,,,
,,,,,Wetland: Palustrine Forested,37,37,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3055,,,,,
,,,,,Wetland: Palustrine Forested,37,37,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1493,,,,,
,,,,,Wetland: Palustrine Forested,37,37,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2589,,,,,
,,,,,Wetland: Palustrine Forested,37,37,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1901,,,,,
,,,,,Wetland: Palustrine Forested,38,38,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0964,,,,,
,,,,,Wetland: Palustrine Forested,38,38,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.306,,,,,
,,,,,Wetland: Palustrine Forested,38,38,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1511,,,,,
