Iteration,Timestep,StratumIDSource,StateClassIDSource,StratumIDDest,StateClassIDDest,SecondaryStratumID,TertiaryStratumID,TransitionTypeID,Probability,Proportion,AgeMin,AgeMax,AgeRelative,AgeReset,TSTMin,TSTMax,TSTRelative
,,,Wetland: Palustrine Forested,,Wetland: Palustrine Forested,,,Fire: Medium Severity,1,,,,,,,,
,,,Wetland: Estuarine Forested,,Wetland: Estuarine Forested,,,Fire: Medium Severity,1,,,,,,,,
,,,Wetland: Palustrine Emergent,,Wetland: Palustrine Emergent,,,Fire: Medium Severity,1,,,,,,,,
,,,Wetland: Estuarine Emergent,,Wetland: Estuarine Emergent,,,Fire: Medium Severity,1,,,,,,,,
,,,Grassland: Annual,,Grassland: Annual,,,Fire: Low Severity,1,,,,,,,,
,,,Grassland: Natural Perennial,,Grassland: Natural Perennial,,,Fire: Low Severity,1,,,,,,,,
,,,Grassland: Irrigated Perennial,,Grassland: Irrigated Perennial,,,Fire: Low Severity,1,,,,,,,,
,,,Shrubland: Native Sage Steppe,,Shrubland: Native Sage Steppe,,,Fire: Low Severity,1,,,,,,,,
,,,Shrubland: Invaded Sage Steppe,,Shrubland: Invaded Sage Steppe,,,Fire: Low Severity,1,,,,,,,,
,,,Shrubland: Sage,,Shrubland: Sage,,,Fire: Low Severity,1,,,,,,,,
,,,Shrubland: Non-sage,,Shrubland: Non-sage,,,Fire: Low Severity,1,,,,,,,,
,,,Shrubland: Chaparral,,Shrubland: Chaparral,,,Fire: Low Severity,1,,,,,,,,
,,,Shrubland: Post Fire Shrub,,Shrubland: Post Fire Shrub,,,Fire: Low Severity,1,,,,,,,,
,,,Wetland: Palustrine Forested,,Wetland: Palustrine Forested,,,Fire: Low Severity,1,,,,,,,,
,,,Wetland: Estuarine Forested,,Wetland: Estuarine Forested,,,Fire: Low Severity,1,,,,,,,,
,,,Wetland: Palustrine Emergent,,Wetland: Palustrine Emergent,,,Fire: Low Severity,1,,,,,,,,
,,,Wetland: Estuarine Emergent,,Wetland: Estuarine Emergent,,,Fire: Low Severity,1,,,,,,,,
